x1,x2
0.026297763089886773,-0.7027202295285883
0.8451504449598046,0.07745358166858934
1.0839608088857358,1.184416903363126
-0.6091061375610931,-0.5432941289808935
0.029768725719469608,-0.7350316591330337
-1.5652343251780612,0.19861583285363252
0.4855841243130182,0.333245530973838
-1.7471449279470956,-0.2024153151300371
-1.4468811304837663,0.8659376278742659
-0.12696145017943705,1.6544030210885272
-1.05310857740207,1.2769807546265661
-0.058443284434338584,0.555803722345497
-1.1460927284638827,1.3409227876118701
-1.6619845994491886,-0.22708209965517284
-0.5438710792879689,-0.5481587883505332
1.774789123640997,-0.014201164549695881
-1.1402068823296456,1.3442988851380802
-0.6374024140237731,0.5567062979277335
-1.0280638893056913,1.3616928465989036
0.4791373197971367,0.46782080330771914
0.4115389419923603,-0.4576755860500059
0.748998901211271,0.6917683832380994
0.10001296298136152,-0.6161313880842891
-1.277202724009996,1.0505761050879006
1.6717925851036528,0.02741861993274198
-0.1954348960180407,-0.20383175176168344
-0.03153278294777735,-0.5418492978955779
0.3841752230735345,-0.4139967405390396
1.3766427252525466,0.958393814349076
-0.4717757137186814,0.4844648334327499
0.0017420441025453822,0.729481176537766
1.2346075942046706,1.1997146153943694
0.3673733289446649,-0.310435606917276
0.5332555275424087,0.5509510428559982
-1.6819849436018108,-0.1258869866957578
0.2286429018329675,0.10562205764434215
0.42383744565925874,-0.35819482701763594
0.031728428708678855,1.701147050086062
-0.06404234598082309,0.8789622703372597
-0.6760291922476686,-0.005025334078654935
0.09678612700005315,-1.6528422190563743
0.6657422139254973,0.06357753975825427
-0.027194811517295792,0.4433678757246344
0.29132735374562096,-1.700023491435138
1.3495511363814223,1.064086603013831
0.41612708048627767,0.374617433933851
-0.4251221479626464,0.43568320015701834
1.6784225032823339,0.20699947210683925
-0.7674346244909724,-0.07194826490065398
-0.15321684169168498,1.726527930995036
0.390691461933736,-0.4998975249559535
-0.6252486905070557,0.5965884930053819
0.33786563184273033,0.3287882331801111
-0.7505603037379638,-0.7703934749368854
-0.37029629111428064,0.26304404795118164
-0.23686667786856128,-1.7711400481076955
0.08385846020524515,-0.4879267945052179
-0.026639321796634325,-0.7732913256098213
0.1482044619043661,-1.7157055032388864
0.09442154247236687,1.6896853344985212
-0.7265537463401853,-0.01615114406998184
0.22812549353982245,-1.780569445334122
0.5935042587739494,-0.686051100891516
-1.694956484338405,0.059693775306890504
-0.08375149758408768,-1.5885358748583174
0.012632909299677975,1.6950245491986753
0.37752842977591056,0.34396692137701806
-1.1882845694565685,-1.34003975881906
0.2792621163431526,1.730429018304974
-1.2277187718014013,-1.2411772880431091
0.03249655743199766,-1.7073206438259043
-0.37541016725628523,-0.3701003024456572
0.3914876491393011,-0.34048006310519235
0.4098196231869858,-0.04624652440323859
1.1124797956667374,1.2619246803934738
0.24156062980700968,-1.6751452852709496
1.6864142055526028,-0.14887945737142957
-0.28987202085770547,-0.23073620258500654
-0.3402141130998312,0.4190199668231162
-0.28237517427758707,-1.7283914508029674
-1.7136323307947496,0.07842324542991229
0.18135314650936096,-1.6710145780210421
1.2250012024650963,-1.0928889957313832
